,crash_id,lat,long,street,severity,illumination,weather,road_conditon,year,day,hour,date,day_n_nite_dummy
160753,2019057778,40.3548,-80.1154,MILLERS RUN RD,1,1.0,3.0,1.0,2019,4,18.0,2019-6,True
160773,2019109172,40.351,-80.0967,LESNETT RD,1,1.0,3.0,1.0,2019,4,18.0,2019-10,True
160785,2019058027,40.5737,-79.8645,BLUE RUN RD,1,1.0,3.0,1.0,2019,2,18.0,2019-6,True
160803,2019133192,40.4425,-79.8567,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,6,18.0,2019-10,False
160805,2019133270,40.5303,-79.9903,BARNWOOD LN,1,2.0,3.0,1.0,2019,5,18.0,2019-12,False
160807,2019053468,40.487,-79.894,FREEPORT RD,1,1.0,3.0,1.0,2019,5,18.0,2019-5,True
160824,2019058461,40.4001,-79.9051,WEST ST,1,1.0,3.0,1.0,2019,7,18.0,2019-6,True
160826,2019058081,40.4167,-80.074,MOFFAT ST,1,1.0,3.0,1.0,2019,6,18.0,2019-6,True
160831,2019053472,40.3769,-79.9093,MAIN ST,1,1.0,3.0,1.0,2019,7,18.0,2019-5,True
160866,2020001515,40.3535,-80.0271,MILFORD DR,1,3.0,3.0,9.0,2019,5,18.0,2019-12,False
160894,2019116538,40.4354,-79.9844,BOULEVARD OF THE ALLIES BL,1,3.0,3.0,1.0,2019,5,18.0,2019-11,False
160902,2020002256,40.4387,-79.7471,NEW WM PENN HW,1,3.0,3.0,1.0,2019,2,18.0,2019-12,False
160969,2019133415,40.4566,-79.9397,LIBERTY AV,1,3.0,3.0,1.0,2019,7,18.0,2019-12,False
160970,2019109746,40.4444,-79.9548,BIGELOW BL,1,3.0,3.0,1.0,2019,3,18.0,2019-10,False
160978,2019053667,40.5104,-80.0968,OHIO RIVER BL,1,1.0,3.0,1.0,2019,6,18.0,2019-5,True
160981,2019053692,40.4612,-79.9208,LARIMER AV,1,1.0,3.0,1.0,2019,1,18.0,2019-5,True
161006,2020002881,40.3922,-80.0877,SECOND ST,1,3.0,3.0,1.0,2019,4,18.0,2019-12,False
161094,2019050256,40.4672,-79.8337,FRANKSTOWN RD,1,1.0,3.0,1.0,2019,5,18.0,2019-5,True
161111,2019050478,40.3407,-80.0636,ORR RD,1,1.0,3.0,1.0,2019,5,18.0,2019-5,True
161114,2019050361,40.4651,-79.8886,BRUSHTON AV,1,1.0,3.0,1.0,2019,5,18.0,2019-5,True
161138,2020004407,40.4389,-79.8621,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,7,18.0,2019-12,False
161177,2020004820,40.4278,-79.8903,PENN LINCOLN PY,1,3.0,3.0,9.0,2019,4,18.0,2019-10,False
161191,2020004825,40.4429,-80.1604,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,3,18.0,2019-12,False
161195,2019116786,40.3921,-80.1004,RAYMOND P SHAFER HW,1,3.0,3.0,9.0,2019,5,18.0,2019-11,False
161198,2020004905,40.4939,-79.9485,WASHINGTON ST,1,3.0,3.0,1.0,2019,1,18.0,2019-11,False
161314,2019116878,40.3681,-80.0493,BEADLING RD,1,3.0,3.0,1.0,2019,5,18.0,2019-11,False
161325,2020006995,40.3572,-80.1188,RAYMOND P SHAFER HW,1,1.0,3.0,1.0,2019,6,18.0,2019-9,True
161328,2020006998,40.4435,-79.8551,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,6,18.0,2019-12,False
161365,2020007014,40.4417,-79.8364,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,7,18.0,2019-12,False
161405,2019043251,40.5324,-79.9649,VIRGINIA AV,1,1.0,3.0,1.0,2019,4,18.0,2019-4,True
161427,2020010211,40.4693,-80.2054,AIRPORT PY,1,1.0,3.0,1.0,2019,5,18.0,2019-5,True
161443,2020011298,40.4664,-80.0008,EAST STREET VALLEY EX,1,3.0,3.0,1.0,2019,7,18.0,2019-11,False
161445,2020011470,40.389,-80.0423,PEERMONT AV,1,1.0,3.0,1.0,2019,6,18.0,2019-5,True
161476,2019054337,40.473,-80.0727,7TH ST,1,1.0,3.0,1.0,2019,3,18.0,2019-5,True
161500,2019043456,40.4328,-79.7311,NEW WM PENN HW,1,1.0,3.0,1.0,2019,1,18.0,2019-4,True
161507,2020013347,40.3521,-79.9775,BOROUGH PARK DR,1,3.0,3.0,1.0,2019,5,18.0,2019-11,False
161591,2019050648,40.4393,-80.2416,IMPERIAL INT/RAMP K RD,1,1.0,3.0,1.0,2019,3,18.0,2019-5,True
161604,2020042168,40.5091,-80.223,TIGER TR,1,1.0,3.0,1.0,2019,6,18.0,2019-10,True
161609,2019051127,40.3424,-79.8621,13TH ST,1,1.0,3.0,1.0,2019,1,18.0,2019-5,True
161615,2019051135,40.4345,-79.9898,TENTH ST BRIDGE/BK-2388 BR,1,1.0,3.0,1.0,2019,1,18.0,2019-5,True
161643,2019051202,40.2784,-79.8758,MCKEESPORT RD,1,1.0,3.0,1.0,2019,1,18.0,2019-5,True
161690,2019051327,40.5817,-80.0644,INGOMAR HEIGHTS RD,1,1.0,3.0,1.0,2019,7,18.0,2019-5,True
161746,2019006751,40.5874,-79.9987,BABCOCK BL,1,2.0,3.0,1.0,2019,5,18.0,2019-1,False
161755,2019047436,40.6048,-80.0507,N ALLEGHENY HS ET,1,1.0,3.0,1.0,2019,3,18.0,2019-5,True
161763,2019045857,40.4633,-79.84,VANCE ST,1,1.0,3.0,1.0,2019,7,18.0,2019-5,True
161812,2019040389,40.3546,-80.0276,LIBRARY RD,1,1.0,3.0,1.0,2019,2,18.0,2019-4,True
161832,2019055195,40.5685,-79.9542,WILLIAM FLINN HW,1,1.0,3.0,9.0,2019,5,18.0,2019-5,True
161888,2019042571,40.4392,-79.9516,DAWSON ST,1,1.0,3.0,1.0,2019,4,18.0,2019-4,True
161915,2019051607,40.4784,-79.9685,LINCOLN AV,1,1.0,3.0,1.0,2019,2,18.0,2019-5,True
162001,2019052330,40.4468,-79.9893,LIBERTY AV,1,1.0,3.0,1.0,2019,4,18.0,2019-5,True
162036,2019055993,40.4215,-79.9844,MONASTERY AV,1,1.0,3.0,1.0,2019,1,18.0,2019-6,True
162076,2019039590,40.436,-79.9718,PENN LINCOLN PY,1,2.0,3.0,1.0,2019,3,18.0,2019-1,False
162082,2019039138,40.4394,-79.7686,CENTER RD,1,1.0,3.0,1.0,2019,6,18.0,2019-4,True
162109,2019053177,40.401,-79.9394,SECOND AV,1,1.0,3.0,1.0,2019,6,18.0,2019-5,True
162113,2019052836,40.4408,-80.0068,COMMONWEALTH PL,1,1.0,3.0,1.0,2019,5,18.0,2019-5,True
162125,2019040605,40.5707,-80.0027,CUMBERLAND RD,1,1.0,3.0,1.0,2019,2,18.0,2019-4,True
162151,2019050967,40.438,-79.992,ARMSTRONG TN,1,1.0,3.0,1.0,2019,7,18.0,2019-5,True
162156,2019040113,40.4044,-79.9759,BECKS RUN RD,1,1.0,3.0,1.0,2019,3,18.0,2019-4,True
162164,2019053183,40.4743,-79.8219,SPRING GROVE RD,1,1.0,3.0,1.0,2019,6,18.0,2019-5,True
162197,2019040831,40.2167,-79.8437,RAINBOW RUN RD,1,1.0,3.0,1.0,2019,5,18.0,2019-4,True
162236,2019037144,40.3989,-80.0255,WEST LIBERTY AV,1,1.0,3.0,1.0,2019,1,18.0,2019-4,True
162264,2019045295,40.3532,-79.8373,ELM ST,1,1.0,3.0,1.0,2019,5,18.0,2019-5,True
162274,2019054024,40.5757,-80.0372,ARCADIA DR,1,1.0,3.0,1.0,2019,6,18.0,2019-5,True
162310,2019054234,40.4614,-79.8411,FRANKSTOWN RD,1,1.0,3.0,1.0,2019,3,18.0,2019-5,True
162363,2019051935,40.4504,-79.9487,NEVILLE ST,1,1.0,3.0,1.0,2019,3,18.0,2019-5,True
162392,2019037502,40.3401,-79.967,GREEN DR,1,1.0,3.0,1.0,2019,2,18.0,2019-4,True
162394,2019034877,40.2553,-79.8523,SCENERY DR,1,1.0,3.0,1.0,2019,7,18.0,2019-3,True
162401,2019051150,40.4438,-80.009,FORT DUQUESNE BR,1,1.0,3.0,1.0,2019,5,18.0,2019-5,True
162427,2019055693,40.4486,-80.0023,SANDUSKY ST,1,1.0,3.0,1.0,2019,7,18.0,2019-6,True
162431,2019040194,40.4552,-79.8786,BRICELYN ST,1,1.0,3.0,1.0,2019,3,18.0,2019-4,True
162444,2019049899,40.5101,-79.7967,HULTON RD,1,1.0,3.0,1.0,2019,4,18.0,2019-5,True
162450,2019043638,40.3531,-79.8417,RAMP G RD/TO BOWMAN AV,1,1.0,3.0,1.0,2019,6,18.0,2019-4,True
162475,2019049521,40.4379,-79.7396,NEW WM PENN HW,1,1.0,3.0,1.0,2019,3,18.0,2019-5,True
162487,2019045346,40.4425,-79.9958,7TH AV,1,1.0,3.0,1.0,2019,5,18.0,2019-5,True
162500,2019047793,40.5822,-80.0629,INGOMAR HTS RD,1,1.0,3.0,1.0,2019,5,18.0,2019-5,True
162509,2019043982,40.4322,-79.8936,S BRADDOCK AV,1,1.0,3.0,1.0,2019,7,18.0,2019-4,True
162547,2019038899,40.4886,-79.9268,BAKER ST,1,1.0,3.0,9.0,2019,6,18.0,2019-4,True
162551,2019039680,40.4469,-79.9659,ROBINSON ST,1,1.0,3.0,1.0,2019,5,18.0,2019-4,True
162553,2019039706,40.4028,-79.7751,BRINTON ST,1,1.0,3.0,1.0,2019,7,18.0,2019-4,True
162554,2019039712,40.526,-79.8427,THIRD ST,1,1.0,3.0,1.0,2019,2,18.0,2019-4,True
162564,2019031115,40.4428,-80.0823,WOODMERE DR,1,1.0,3.0,1.0,2019,3,18.0,2019-3,True
162565,2019031117,40.4555,-79.9665,HERRON AV,1,1.0,3.0,1.0,2019,3,18.0,2019-3,True
162588,2019045347,40.457,-79.9035,KELLY ST,1,1.0,3.0,1.0,2019,5,18.0,2019-5,True
162638,2019032379,40.4626,-80.1033,TRUMAN CR,1,1.0,3.0,1.0,2019,3,18.0,2019-3,True
162654,2019053006,40.3482,-80.1047,MAYVIEW RD,1,1.0,3.0,1.0,2019,5,18.0,2019-5,True
162678,2019038904,40.2966,-79.9944,WALLACE RD,1,1.0,3.0,1.0,2019,6,18.0,2019-4,True
162691,2019045050,40.6051,-80.0059,PEARCE MILL RD,1,1.0,3.0,1.0,2019,4,18.0,2019-5,True
162714,2019042348,40.4346,-79.8229,WILLIAM PENN HW,1,1.0,3.0,1.0,2019,3,18.0,2019-4,True
162731,2019036269,40.6523,-79.7926,LARDINTOWN RD,1,1.0,3.0,1.0,2019,4,18.0,2019-3,True
162761,2019097504,40.2987,-79.8164,RIDGE RD (T,1,1.0,3.0,1.0,2019,6,18.0,2019-9,True
162763,2019097514,40.4654,-79.9567,PENN AV,1,1.0,3.0,1.0,2019,5,18.0,2019-9,True
162778,2019036983,40.4611,-79.8663,VERONA RD,1,1.0,3.0,1.0,2019,7,18.0,2019-4,True
162878,2019097529,40.3683,-80.0379,MT. LEBANON BL,1,1.0,3.0,1.0,2019,6,18.0,2019-9,True
162943,2019027454,40.44,-79.9933,CROSSTOWN BL,1,3.0,3.0,1.0,2019,6,18.0,2019-3,False
162945,2019027460,40.3106,-79.8267,SMITHFIELD ST,1,3.0,3.0,1.0,2019,6,18.0,2019-3,False
162953,2019027466,40.3794,-79.7769,MOSSIDE BL,1,3.0,3.0,1.0,2019,7,18.0,2019-2,False
162971,2019028030,40.3753,-79.9832,GREENLEE RD,1,3.0,3.0,1.0,2019,6,18.0,2019-2,False
162986,2019063952,40.3695,-80.0306,CASTLE SHANNON BL,1,1.0,3.0,1.0,2019,1,18.0,2019-6,True
162994,2019047689,40.5971,-79.9303,MIDDLE RD,1,1.0,3.0,1.0,2019,5,18.0,2019-5,True
163001,2019029713,40.3263,-79.9111,NEW ENGLAND RD,1,1.0,3.0,1.0,2019,3,18.0,2019-3,True
163013,2019064177,40.3606,-79.9908,BROWNSVILLE RD,1,1.0,3.0,1.0,2019,3,18.0,2019-6,True
163050,2019034792,40.4157,-79.939,HAZELWOOD AV,1,1.0,3.0,1.0,2019,4,18.0,2019-3,True
163056,2019039659,40.4438,-79.8405,PENN LINCOLN PY,1,1.0,3.0,1.0,2019,7,18.0,2019-4,True
163090,2019064715,40.5004,-79.9554,DEWEY AV,1,1.0,3.0,1.0,2019,3,18.0,2019-6,True
163099,2019039319,40.4263,-79.9636,SIDNEY ST,1,1.0,3.0,1.0,2019,5,18.0,2019-4,True
163107,2019023596,40.3124,-79.8065,GREENOCK BUENA VISTA RD,1,1.0,3.0,1.0,2019,3,18.0,2019-2,True
163116,2019033597,40.4628,-80.1937,AIRPORT PY,1,2.0,3.0,1.0,2019,6,18.0,2019-1,False
163137,2019023604,40.4526,-79.9244,KENTUCKY AV,1,3.0,3.0,1.0,2019,4,18.0,2019-2,False
163138,2019023607,40.6255,-80.0578,WEXFORD BAYNE RD,1,3.0,3.0,9.0,2019,4,18.0,2019-2,False
163139,2019026631,40.53,-80.0023,PARK PL,1,3.0,3.0,1.0,2019,5,18.0,2019-2,False
163150,2019033599,40.4419,-79.8368,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,4,18.0,2019-1,False
163151,2019032766,40.6088,-79.9683,GIBSON RD,1,1.0,3.0,1.0,2019,1,18.0,2019-3,True
163166,2019037713,40.3554,-80.1066,MAPLE ST,1,1.0,3.0,1.0,2019,7,18.0,2019-4,True
163185,2019032798,40.519,-80.0136,BABCOCK BL,1,1.0,3.0,1.0,2019,3,18.0,2019-3,True
163217,2019024479,40.3832,-80.0438,SHADY DR,1,3.0,3.0,1.0,2019,5,18.0,2019-2,False
163258,2019026534,40.4495,-80.1074,HADDOCK DR,1,3.0,3.0,1.0,2019,3,18.0,2019-3,False
163268,2019033105,40.5349,-80.036,PERRY HW,1,1.0,3.0,1.0,2019,2,18.0,2019-3,True
163299,2019027096,40.3464,-79.9734,CLAIRTON BL,1,3.0,3.0,1.0,2019,5,18.0,2019-3,False
163300,2019027097,40.6202,-80.055,PERRY HW,1,3.0,3.0,1.0,2019,5,18.0,2019-3,False
163341,2019035800,40.4321,-79.7894,OXFORD DR,1,1.0,3.0,1.0,2019,1,18.0,2019-3,True
163390,2019035256,40.441,-79.9938,CHATHAM SQ,1,1.0,3.0,1.0,2019,2,18.0,2019-4,True
163407,2019028773,40.3325,-79.9338,CLAIRTON RD,1,1.0,3.0,1.0,2019,3,18.0,2019-3,True
163432,2019027540,40.4742,-79.9719,EAST OHIO ST,1,3.0,3.0,1.0,2019,6,18.0,2019-3,False
163440,2019032528,40.6491,-79.7979,MILLERSTOWN RD,1,1.0,3.0,1.0,2019,4,18.0,2019-3,True
163469,2019030364,40.339,-79.9602,GLENBURN DR,1,1.0,3.0,1.0,2019,1,18.0,2019-3,True
163472,2019033529,40.6039,-80.0938,RAYMOND P SHAFER HW,1,2.0,3.0,1.0,2019,3,18.0,2019-3,False
163490,2019020550,40.4138,-80.0097,WEST LIBERTY AV,1,3.0,3.0,1.0,2019,3,18.0,2019-2,False
163502,2019023086,40.438,-79.9944,FORBES AV,1,3.0,3.0,1.0,2019,3,18.0,2019-2,False
163551,2019023975,40.4637,-79.95,ROSINA WY,1,3.0,3.0,1.0,2019,7,18.0,2019-2,False
163626,2019025284,40.4226,-79.9289,MURRAY AV,1,3.0,3.0,1.0,2019,5,18.0,2019-2,False
163641,2019034125,40.4569,-79.9166,PENN AV,1,1.0,3.0,1.0,2019,5,18.0,2019-3,True
163647,2019025202,40.3084,-79.889,WALNUT AV,1,3.0,3.0,1.0,2019,5,18.0,2019-2,False
163667,2019015689,40.2147,-79.8269,WEST NEWTON RD,1,2.0,3.0,2.0,2019,6,18.0,2019-2,False
163683,2019035257,40.4246,-79.9431,HALDANE ST,1,1.0,3.0,1.0,2019,2,18.0,2019-4,True
163705,2019015778,40.3913,-80.0444,DELL AV,1,3.0,3.0,1.0,2019,7,18.0,2019-2,False
163742,2019015563,40.4435,-79.8551,PENN LINCOLN PY,1,1.0,3.0,1.0,2019,1,18.0,2019-1,True
163743,2019034466,40.4249,-80.1188,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,5,18.0,2019-2,False
163799,2019032150,40.4304,-79.9985,LIBERTY BR,1,1.0,3.0,1.0,2019,6,18.0,2019-3,True
163803,2019022012,40.4298,-79.9235,MURRAY AV,1,3.0,3.0,1.0,2019,7,18.0,2019-2,False
163861,2019022455,40.5721,-80.0504,HIGHLAND RD,1,2.0,3.0,1.0,2019,6,18.0,2019-2,False
163881,2019023088,40.4674,-79.8469,COAL HOLLOW RD,1,3.0,3.0,1.0,2019,3,18.0,2019-2,False
163890,2019030051,40.2789,-79.8753,ATLANTIC AV,1,3.0,3.0,1.0,2019,6,18.0,2019-3,False
163891,2019030085,40.4906,-79.8761,ALLEGHENY VALLEY EX,1,1.0,3.0,1.0,2019,6,18.0,2019-3,True
163899,2019022014,40.4394,-79.9968,GRANT ST,1,3.0,3.0,9.0,2019,7,18.0,2019-2,False
163907,2019034690,40.4447,-80.0009,FORT DUQUESNE BL,1,1.0,3.0,1.0,2019,7,18.0,2019-3,True
163922,2019034928,40.4281,-79.9344,BEECHWOOD BL,1,1.0,3.0,1.0,2019,1,18.0,2019-3,True
163954,2019021700,40.3894,-79.868,KENNYWOOD BL,1,3.0,3.0,1.0,2019,5,18.0,2019-2,False
163989,2019027077,40.4653,-80.0604,UNION WY,1,1.0,3.0,1.0,2019,3,18.0,2019-3,True
164004,2019023101,40.4192,-80.0297,BANKSVILLE AV,1,3.0,3.0,1.0,2019,3,18.0,2019-2,False
164005,2019023102,40.4617,-80.0088,FEDERAL ST,1,3.0,3.0,1.0,2019,3,18.0,2019-2,False
164023,2019027555,40.3788,-80.0456,WASHINGTON RD,1,3.0,3.0,1.0,2019,6,18.0,2019-3,False
164054,2019031739,40.3583,-80.1053,BOWER HILL RD,1,1.0,3.0,1.0,2019,2,18.0,2019-3,True
164090,2019030740,40.3653,-80.1083,WASHINGTON PK,1,1.0,3.0,1.0,2019,6,18.0,2019-3,True
164091,2019030742,40.4438,-80.0302,CROSS ST,1,1.0,3.0,1.0,2019,2,18.0,2019-3,True
164135,2019023724,40.2848,-79.8436,LOVEDALE RD,1,3.0,3.0,1.0,2019,4,18.0,2019-1,False
164140,2019032653,40.4358,-79.9725,SECOND AV,1,1.0,3.0,1.0,2019,7,18.0,2019-3,True
164158,2019048453,40.4778,-79.7591,UNITY CENTER RD,1,1.0,3.0,1.0,2019,2,18.0,2019-5,True
164167,2019021396,40.4479,-80.0021,ISABELLA ST,1,3.0,3.0,1.0,2019,5,18.0,2019-2,False
164197,2019030647,40.5529,-80.0226,BABCOCK BL,1,1.0,3.0,1.0,2019,6,18.0,2019-3,True
164244,2019014676,40.4937,-79.9018,ALLEGHENY VALLEY EX,1,2.0,3.0,1.0,2019,5,18.0,2019-1,False
164292,2019026275,40.3869,-80.0437,BOWER HILL RD,1,3.0,3.0,1.0,2019,2,18.0,2019-2,False
164319,2019033331,40.3726,-80.1105,RAYMOND P SHAFER HW,1,1.0,3.0,1.0,2019,3,18.0,2019-3,True
164392,2019022379,40.4258,-79.8997,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,6,18.0,2019-2,False
164409,2019012783,40.4474,-79.9425,MOREWOOD AV,1,3.0,3.0,9.0,2019,7,18.0,2019-2,False
164415,2019020324,40.5721,-80.0235,MCKNIGHT RD,1,3.0,3.0,1.0,2019,6,18.0,2019-2,False
164535,2019015629,40.4887,-79.7101,SALTSBURG RD,1,2.0,3.0,2.0,2019,6,18.0,2019-2,False
164567,2019011457,40.4427,-80.0022,PENN AV,1,3.0,3.0,1.0,2019,4,18.0,2019-1,False
164590,2019031437,40.3783,-79.8041,TAYLOR ST,1,1.0,3.0,1.0,2019,2,18.0,2019-3,True
164643,2019018696,40.5995,-79.9474,MCNEAL RD,1,3.0,3.0,1.0,2019,5,18.0,2019-2,False
164673,2019011842,40.5197,-80.2178,CAMPUS DR,1,3.0,3.0,1.0,2019,1,18.0,2019-1,False
164723,2019046435,40.5887,-79.9492,WILLIAM FLINN HW,1,1.0,3.0,1.0,2019,5,18.0,2019-5,True
164735,2019015668,40.4563,-79.9749,28TH ST,1,3.0,3.0,1.0,2019,7,18.0,2019-2,False
164749,2019019137,40.207,-79.8885,SUNNYSIDE HOLLOW RD,1,2.0,3.0,1.0,2019,6,18.0,2019-2,False
164790,2019005025,40.582,-80.0381,INGOMAR RD,1,2.0,3.0,1.0,2019,6,18.0,2019-1,False
164792,2019004518,40.5016,-79.8623,ALLEGHENY VALLEY EX,1,3.0,3.0,1.0,2019,6,18.0,2019-1,False
164870,2019008847,40.3679,-80.0129,LIBRARY RD,1,3.0,3.0,1.0,2019,3,18.0,2019-1,False
164914,2019002079,40.6343,-80.0582,SWINDERMAN RD,1,3.0,3.0,1.0,2019,7,18.0,2019-1,False
164933,2019013555,40.4669,-79.9585,FISK ST,1,2.0,3.0,1.0,2019,2,18.0,2019-2,False
164959,2019012312,40.3448,-79.9612,PLEASANT HILLS BL,1,3.0,3.0,1.0,2019,5,18.0,2019-1,False
164998,2019007207,40.3622,-80.0466,TERRACE DR,1,3.0,3.0,1.0,2019,6,18.0,2019-1,False
165002,2019012323,40.3605,-79.9077,BUTTERMILK HOLLOW RD,1,3.0,3.0,1.0,2019,6,18.0,2019-2,False
165026,2019009798,40.4288,-79.9454,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,5,18.0,2019-1,False
165087,2019047965,40.3576,-80.0161,ANDREA DR,1,1.0,3.0,1.0,2019,4,18.0,2019-5,True
165101,2019015450,40.3734,-80.0488,WASHINGTON RD,1,2.0,3.0,1.0,2019,6,18.0,2019-2,False
165113,2019014091,40.449,-80.1627,ROBINSON LN,1,3.0,3.0,1.0,2019,3,18.0,2019-2,False
165119,2019048226,40.4585,-79.9084,FRANKSTOWN AV,1,1.0,3.0,1.0,2019,7,18.0,2019-5,True
165180,2019046259,40.4312,-79.8929,S BRADDOCK AV,1,1.0,3.0,1.0,2019,7,18.0,2019-4,True
165212,2019010922,40.4754,-79.9246,N NEGLEY AV,1,3.0,3.0,1.0,2019,3,18.0,2019-1,False
165233,2019010047,40.3567,-80.1133,WASHINGTON AV,1,3.0,3.0,1.0,2019,3,18.0,2019-1,False
165266,2019007618,40.285,-79.8232,BROADLAWN DR,1,2.0,3.0,1.0,2019,2,18.0,2019-1,False
165373,2019018038,40.5335,-80.178,DIPPOLD ST,1,3.0,3.0,1.0,2019,4,18.0,2019-2,False
165376,2019064312,40.6246,-80.0968,RAYMOND P SHAFER HW,1,1.0,3.0,1.0,2019,4,18.0,2019-6,True
165381,2019015355,40.3518,-79.8622,SINCLAIR ST,1,3.0,3.0,1.0,2019,6,18.0,2019-2,False
165409,2019003898,40.4101,-80.0807,ANTHONY ST,1,3.0,3.0,1.0,2019,5,18.0,2019-1,False
165413,2019064425,40.4294,-79.9991,MCARDLE RD,1,1.0,3.0,1.0,2019,3,18.0,2019-6,True
165414,2019064428,40.5019,-79.7936,MILLTOWN UNITY RD,1,1.0,3.0,1.0,2019,3,18.0,2019-6,True
165415,2019064468,40.4751,-79.7688,SALTSBURG RD,1,1.0,3.0,1.0,2019,3,18.0,2019-6,True
165442,2019064595,40.5911,-80.0163,GRUBBS RD,1,1.0,3.0,1.0,2019,3,18.0,2019-6,True
165462,2019098597,40.4921,-80.0616,OHIO RIVER BL,1,1.0,3.0,1.0,2019,2,18.0,2019-9,True
165471,2019007094,40.4342,-79.7515,NORTHERN PK,1,3.0,3.0,1.0,2019,6,18.0,2019-1,False
165533,2019015584,40.4265,-80.0308,PENN LINCOLN PY,1,3.0,3.0,6.0,2019,6,18.0,2019-2,False
165539,2019064776,40.4276,-79.9499,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,5,18.0,2019-3,False
165569,2019065118,40.4897,-79.9043,FREEPORT RD,1,1.0,3.0,1.0,2019,7,18.0,2019-6,True
165574,2019009138,40.4603,-80.018,KIRKBRIDE ST,1,3.0,3.0,1.0,2019,5,18.0,2019-1,False
165575,2019009141,40.6547,-80.086,PERRY HW,1,3.0,3.0,9.0,2019,5,18.0,2019-1,False
165577,2019006487,40.5589,-79.8394,JACOBY RD,1,2.0,3.0,9.0,2019,6,18.0,2019-1,False
165589,2019064793,40.5265,-80.1591,RIVER AV,1,1.0,3.0,1.0,2019,4,18.0,2019-5,True
165643,2019008358,40.4393,-80.1536,PENN LINCOLN PY,1,2.0,3.0,1.0,2019,6,18.0,2019-1,False
165655,2019014101,40.4664,-79.9783,EAST OHIO ST,1,3.0,3.0,1.0,2019,3,18.0,2019-2,False
165666,2019065384,40.4978,-80.0602,LINCOLN AV,1,1.0,3.0,1.0,2019,5,18.0,2019-6,True
165737,2019002089,40.3079,-80.0925,WASHINGTON RD,1,2.0,3.0,1.0,2019,7,18.0,2019-1,False
165741,2019064113,40.4558,-79.9921,SR 0028 HW,1,1.0,3.0,1.0,2019,2,18.0,2019-6,True
165752,2019009685,40.4146,-80.062,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,6,18.0,2019-1,False
165781,2019004770,40.3648,-80.0199,LIBRARY RD,1,3.0,3.0,1.0,2019,6,18.0,2019-1,False
165795,2019009276,40.5824,-80.0299,MCKNIGHT RD,1,2.0,3.0,9.0,2019,5,18.0,2019-1,False
165805,2019005701,40.6628,-80.0431,PINE PARK DR,1,2.0,3.0,1.0,2019,2,18.0,2019-1,False
165860,2019011879,40.4583,-79.9595,BIGELOW BL,1,3.0,3.0,9.0,2019,5,18.0,2019-1,False
165861,2019011883,40.4031,-79.942,SECOND AV,1,3.0,3.0,1.0,2019,5,18.0,2019-1,False
165885,2019004194,40.6306,-79.9723,LAKESIDE DR,1,2.0,3.0,1.0,2019,6,18.0,2019-1,False
165926,2019006639,40.572,-80.0164,HOSPITAL ENTRANCE RD,1,2.0,3.0,1.0,2019,4,18.0,2019-1,False
165935,2019006039,40.4654,-79.8318,FRANKSTOWN RD,1,3.0,3.0,1.0,2019,4,18.0,2019-1,False
166032,2019003295,40.5435,-80.1876,THORN ST,1,3.0,3.0,1.0,2019,3,18.0,2019-1,False
166067,2019007059,40.6176,-80.0875,WEXFORD BAYNE RD,1,2.0,3.0,1.0,2019,6,18.0,2019-1,False
166069,2019006773,40.3631,-80.1241,PRESTO SYGAN RD,1,3.0,3.0,1.0,2019,3,18.0,2019-1,False
166071,2019006805,40.413,-80.0079,SAW MILL RUN BL,1,3.0,3.0,1.0,2019,6,18.0,2019-1,False
166079,2019010009,40.3262,-79.9864,BROWNSVILLE RD,1,3.0,3.0,1.0,2019,5,18.0,2019-1,False
166084,2019010021,40.4875,-79.9181,ONE WILD PL,1,3.0,3.0,1.0,2019,1,18.0,2019-1,False
166089,2019007606,40.4334,-79.9583,BATES ST,1,3.0,3.0,1.0,2019,2,18.0,2019-1,False
166093,2019008019,40.4962,-79.9123,ALLEGHENY VALLEY EX,1,3.0,3.0,1.0,2019,6,18.0,2019-1,False
166188,2020000521,40.3884,-79.9967,SAW MILL RUN BL,1,3.0,3.0,1.0,2020,5,18.0,2020-1,False
166189,2020000527,40.4645,-79.9301,BROAD AV,1,3.0,3.0,1.0,2020,5,18.0,2020-1,False
166192,2020000587,40.5257,-79.8913,SQUAW RUN RD,1,2.0,3.0,1.0,2020,5,18.0,2020-1,False
166193,2020000591,40.5263,-80.1586,BEAVER ST,1,3.0,3.0,1.0,2020,5,18.0,2020-1,False
166249,2020001488,40.4628,-79.9536,BLOOMFIELD BR,1,3.0,3.0,1.0,2020,1,18.0,2020-1,False
166251,2020001536,40.2568,-79.8248,FALLEN TIMBER RD,1,2.0,3.0,1.0,2020,1,18.0,2020-1,False
166294,2020002292,40.413,-80.01,HARGROVE ST,1,3.0,3.0,1.0,2020,3,18.0,2020-1,False
