,crash_id,lat,long,street,severity,illumination,weather,road_conditon,year,day,hour,date,day_n_nite_dummy
162406,2019043019,40.4384,-79.8307,NOTTINGHAM DR,1,1.0,3.0,9.0,2019,5,19.0,2019-4,True
162411,2019037177,40.427,-80.2936,SR 0022 HW,1,2.0,3.0,2.0,2019,2,4.0,2019-4,False
162412,2019037179,40.4211,-80.045,PENN LINCOLN PY,1,1.0,3.0,1.0,2019,2,11.0,2019-4,True
162413,2019037184,40.4171,-80.0865,PENN LINCOLN PY,1,1.0,3.0,1.0,2019,4,8.0,2019-4,True
162414,2019040166,40.4705,-80.0038,EAST STREET VALLEY ET,1,1.0,3.0,1.0,2019,5,14.0,2019-4,True
162415,2019041915,40.4476,-79.7202,OLD FRANKSTOWN RD,1,2.0,3.0,1.0,2019,2,3.0,2019-4,False
162417,2019041929,40.347,-80.055,FORT COUCH RD,1,1.0,3.0,1.0,2019,5,11.0,2019-4,True
162418,2019041937,40.4509,-79.9549,BIGELOW BL,1,3.0,3.0,1.0,2019,2,23.0,2019-4,False
162419,2019051242,40.3231,-79.82,LONG RUN RD,1,3.0,3.0,1.0,2019,1,23.0,2019-5,False
162420,2019051252,40.3647,-79.9277,IRWIN RUN RD,1,3.0,3.0,1.0,2019,1,22.0,2019-5,False
162421,2019051255,40.4552,-79.8854,FRANKSTOWN AV,1,3.0,3.0,1.0,2019,1,3.0,2019-5,False
162427,2019055693,40.4486,-80.0023,SANDUSKY ST,1,1.0,3.0,1.0,2019,7,18.0,2019-6,True
162428,2019055702,40.4789,-80.043,BRIGHTON HEIGHTS AV,1,1.0,3.0,9.0,2019,4,19.0,2019-5,True
162430,2019054392,40.4489,-79.9628,CENTRE AV,1,2.0,3.0,9.0,2019,4,5.0,2019-5,False
162431,2019040194,40.4552,-79.8786,BRICELYN ST,1,1.0,3.0,1.0,2019,3,18.0,2019-4,True
162432,2019040202,40.276,-79.879,MCKEESPORT RD,1,1.0,3.0,1.0,2019,3,19.0,2019-4,True
162433,2019040208,40.4619,-79.8603,SAMPSON ST,1,3.0,3.0,1.0,2019,3,20.0,2019-4,False
162434,2019040212,40.3869,-79.7742,MOSSIDE BL,1,1.0,3.0,1.0,2019,2,17.0,2019-4,True
162435,2019051443,40.4376,-79.9827,VAN BRAAM ST,1,1.0,3.0,1.0,2019,2,17.0,2019-5,True
162436,2019051444,40.4412,-80.0203,WEST CARSON ST,1,1.0,3.0,1.0,2019,2,17.0,2019-5,True
162437,2019051447,40.4712,-79.8202,ORCHARD DR,1,1.0,3.0,1.0,2019,2,17.0,2019-5,True
162438,2019051489,40.4729,-79.9587,BUTLER ST,1,1.0,3.0,1.0,2019,7,17.0,2019-5,True
162439,2019097485,40.2156,-79.8423,RAINBOW RUN INT/RAMP A RD,1,2.0,3.0,1.0,2019,6,21.0,2019-9,False
162440,2019097487,40.5386,-79.8305,EAST ALPHA DR,1,1.0,3.0,1.0,2019,7,11.0,2019-9,True
162441,2019097488,40.4379,-79.999,CHERRY WY,1,1.0,3.0,1.0,2019,4,15.0,2019-9,True
162442,2019097498,40.3493,-79.9357,LEBANON CHURCH RD,1,1.0,3.0,1.0,2019,4,17.0,2019-9,True
162443,2019051552,40.6455,-80.0333,EAST/WEST PK,1,2.0,3.0,1.0,2019,5,0.0,2019-5,False
162444,2019049899,40.5101,-79.7967,HULTON RD,1,1.0,3.0,1.0,2019,4,18.0,2019-5,True
162445,2019049906,40.4705,-79.8876,VERONA RD,1,1.0,3.0,1.0,2019,4,19.0,2019-5,True
162446,2019049907,40.5841,-79.8817,SAXONBURG BL,1,2.0,3.0,1.0,2019,5,1.0,2019-5,False
162450,2019043638,40.3531,-79.8417,RAMP G RD/TO BOWMAN AV,1,1.0,3.0,1.0,2019,6,18.0,2019-4,True
162451,2019054412,40.4305,-80.0003,EAST CARSON ST,1,1.0,3.0,1.0,2019,3,12.0,2019-5,True
162452,2019054426,40.4405,-79.9602,MCKEE PL,1,1.0,3.0,1.0,2019,4,8.0,2019-5,True
162453,2019054434,40.5711,-80.0226,LONGHORN LT,1,1.0,3.0,1.0,2019,3,16.0,2019-5,True
162454,2019043639,40.4524,-80.231,LOGAN RD,1,3.0,3.0,1.0,2019,7,3.0,2019-4,False
162458,2019050113,40.5629,-80.0113,ELAINE DR,1,1.0,3.0,1.0,2019,4,12.0,2019-5,True
162459,2019050121,40.3724,-79.9577,GARY RD,1,1.0,3.0,1.0,2019,5,15.0,2019-5,True
162460,2019050126,40.4831,-79.8985,ALLEGHENY RIVER BL,1,1.0,3.0,1.0,2019,5,15.0,2019-5,True
162461,2019037994,40.5095,-80.0788,PERRYSVILLE RD,1,3.0,3.0,1.0,2019,1,1.0,2019-2,False
162462,2019038005,40.509,-80.0912,OHIO RIVER BL,1,1.0,3.0,1.0,2019,5,11.0,2019-4,True
162464,2019038011,40.4142,-79.899,WATERFRONT DR,1,1.0,3.0,1.0,2019,7,12.0,2019-4,True
162465,2019042195,40.4826,-79.8949,ALLEGHENY RIVER BL,1,1.0,3.0,1.0,2019,3,15.0,2019-4,True
162466,2019042408,40.4851,-79.8568,SANDY CREEK RD,1,1.0,3.0,1.0,2019,4,6.0,2019-4,True
162467,2019042411,40.3086,-80.0912,OLD WASHINGTON RD,1,1.0,3.0,1.0,2019,2,17.0,2019-4,True
162468,2019042416,40.4501,-80.1098,STEUBENVILLE PK,1,1.0,3.0,1.0,2019,3,8.0,2019-4,True
162469,2019038017,40.4551,-80.0086,ARCH ST,1,1.0,3.0,1.0,2019,4,9.0,2019-4,True
162470,2019038040,40.437,-79.9815,TUSTIN ST,1,1.0,3.0,1.0,2019,4,10.0,2019-4,True
162471,2019038210,40.4032,-79.9085,WEST ST,1,1.0,3.0,1.0,2019,4,16.0,2019-4,True
162472,2019038615,40.412,-79.9916,MARLAND ST,1,3.0,3.0,1.0,2019,5,21.0,2019-4,False
162473,2019049910,40.3473,-79.8494,EVANS AV,1,3.0,3.0,1.0,2019,4,20.0,2019-5,False
162474,2019049912,40.4723,-79.9729,EAST OHIO ST,1,1.0,3.0,1.0,2019,4,17.0,2019-5,True
162475,2019049521,40.4379,-79.7396,NEW WM PENN HW,1,1.0,3.0,1.0,2019,3,18.0,2019-5,True
162476,2019049530,40.3505,-79.7997,MCKEE RD,1,1.0,3.0,1.0,2019,3,16.0,2019-5,True
162477,2019035062,40.5666,-80.0037,ROYAL MANOR DR,1,1.0,3.0,1.0,2019,3,15.0,2019-3,True
162478,2019035065,40.4578,-79.8764,FRANKSTOWN AV,1,1.0,3.0,1.0,2019,1,15.0,2019-3,True
162479,2019035067,40.6675,-79.8335,HENRY RD,1,1.0,3.0,2.0,2019,2,7.0,2019-4,True
162480,2019035068,40.4515,-79.9081,PENN AV,1,1.0,3.0,1.0,2019,2,9.0,2019-4,True
162481,2019043847,40.4101,-80.0825,MAIN ST,1,1.0,3.0,1.0,2019,1,15.0,2019-4,True
162482,2019043850,40.3887,-79.9851,BROWNSVILLE RD,1,1.0,3.0,1.0,2019,1,16.0,2019-4,True
162483,2019043852,40.4297,-79.9989,LIBERTY BR,1,1.0,3.0,1.0,2019,1,17.0,2019-4,True
162484,2019043857,40.4682,-79.9601,FISK ST,1,1.0,3.0,1.0,2019,1,16.0,2019-4,True
162485,2019043858,40.438,-79.9741,5TH AV,1,1.0,3.0,1.0,2019,1,16.0,2019-4,True
162486,2019044982,40.5241,-79.8301,HULTON BRIDGE RD,1,1.0,3.0,1.0,2019,4,16.0,2019-5,True
162487,2019045346,40.4425,-79.9958,7TH AV,1,1.0,3.0,1.0,2019,5,18.0,2019-5,True
162488,2019049534,40.4776,-79.969,GRANT AV,1,1.0,3.0,1.0,2019,3,17.0,2019-5,True
162489,2019049544,40.4604,-79.8731,EYMARD ST,1,3.0,3.0,1.0,2019,3,4.0,2019-5,False
162490,2019049548,40.4244,-79.8877,BRADDOCK AV,1,3.0,3.0,1.0,2019,2,2.0,2019-5,False
162492,2019050192,40.3237,-79.7851,LINCOLN WY,1,3.0,3.0,1.0,2019,4,22.0,2019-5,False
162493,2019047782,40.4918,-79.9382,SIXTYSECOND ST BR,1,1.0,3.0,1.0,2019,4,8.0,2019-5,True
162494,2019047787,40.3285,-79.9457,BRUCETON RD,1,1.0,3.0,9.0,2019,5,14.0,2019-5,True
162496,2019035431,40.3697,-79.7783,ALDI DR,1,1.0,3.0,1.0,2019,1,13.0,2019-3,True
162497,2019035435,40.449,-80.1627,PARK MANOR DR,1,1.0,3.0,1.0,2019,2,12.0,2019-4,True
162498,2019035536,40.4619,-79.9057,WASHINGTON BL,1,1.0,3.0,1.0,2019,2,12.0,2019-4,True
162499,2019035554,40.4155,-79.8776,WOODSTOCK AV,1,1.0,3.0,1.0,2019,3,9.0,2019-4,True
162500,2019047793,40.5822,-80.0629,INGOMAR HTS RD,1,1.0,3.0,1.0,2019,5,18.0,2019-5,True
162501,2019047803,40.4422,-79.995,GRANT ST,1,1.0,3.0,1.0,2019,6,11.0,2019-5,True
162503,2019047827,40.3387,-80.0516,WELLSVIEW RD,1,1.0,3.0,1.0,2019,5,13.0,2019-4,True
162506,2019054677,40.4657,-79.9552,MAIN ST,1,1.0,3.0,1.0,2019,3,20.0,2019-5,True
162509,2019043982,40.4322,-79.8936,S BRADDOCK AV,1,1.0,3.0,1.0,2019,7,18.0,2019-4,True
162510,2019043988,40.521,-80.2647,FLAUGHERTY RUN RD,1,1.0,3.0,1.0,2019,3,6.0,2019-4,True
162512,2019048644,40.4801,-80.0829,HESTER AV,1,1.0,3.0,1.0,2019,7,10.0,2019-5,True
162515,2019048687,40.4448,-80.0094,FORT DUQUESNE BR,1,3.0,3.0,1.0,2019,7,2.0,2019-5,False
162516,2019035562,40.6723,-80.0981,PERRY HW,1,1.0,3.0,1.0,2019,2,16.0,2019-4,True
162517,2019035688,40.5221,-80.2175,GRANT DR,1,1.0,3.0,1.0,2019,3,16.0,2019-3,True
162518,2019035689,40.5254,-80.2119,UNIVERSITY BL,1,1.0,3.0,1.0,2019,1,15.0,2019-3,True
162519,2019035702,40.4713,-79.9286,BAYWOOD ST,1,1.0,3.0,1.0,2019,3,17.0,2019-4,True
162520,2019042422,40.3881,-79.9847,BROWNSVILLE RD,1,1.0,3.0,1.0,2019,3,14.0,2019-4,True
162521,2019042423,40.415,-80.0113,W WARRINGTON AV,1,1.0,3.0,1.0,2019,1,14.0,2019-4,True
162522,2019040271,40.4769,-79.908,WASHINGTON BL,1,1.0,3.0,1.0,2019,4,7.0,2019-4,True
162523,2019040272,40.438,-79.9141,FORBES AV,1,1.0,3.0,1.0,2019,4,7.0,2019-4,True
162524,2019054587,40.5665,-80.2125,BRICKWORKS DR,1,3.0,3.0,1.0,2019,4,21.0,2019-5,False
162526,2019054592,40.4389,-79.7654,WILLIAM PENN HW,1,1.0,3.0,1.0,2019,3,19.0,2019-5,True
162530,2019055402,40.4428,-80.0294,SAW MILL RUN BL,1,1.0,3.0,1.0,2019,6,6.0,2019-5,True
162531,2019044016,40.4691,-80.103,CLEVER RD,1,1.0,3.0,1.0,2019,1,13.0,2019-4,True
162532,2019044023,40.3953,-79.9974,NOBLES LN,1,1.0,3.0,1.0,2019,2,9.0,2019-4,True
162533,2019044381,40.4569,-79.8941,STERRETT ST,1,3.0,3.0,1.0,2019,2,20.0,2019-4,False
162535,2019055404,40.435,-79.945,PANTHER HOLLOW RD,1,1.0,3.0,1.0,2019,6,16.0,2019-5,True
162536,2019055407,40.4035,-80.0406,POTOMAC AV,1,1.0,3.0,1.0,2019,6,16.0,2019-5,True
162537,2019054721,40.4094,-80.0817,CHESTNUT ST,1,1.0,3.0,1.0,2019,2,20.0,2019-5,True
162538,2019054722,40.5748,-79.7778,2ND ST,1,1.0,3.0,1.0,2019,1,14.0,2019-3,True
162539,2019031895,40.4782,-79.7581,CENTER NEW TEXAS RD,1,1.0,3.0,9.0,2019,6,7.0,2019-3,True
162540,2019031898,40.4325,-79.7309,NEW WM PENN HW,1,1.0,3.0,1.0,2019,1,13.0,2019-3,True
162541,2019031899,40.4909,-79.8146,HULTON RD,1,1.0,3.0,1.0,2019,6,8.0,2019-3,True
162542,2019031902,40.3933,-79.8192,GREENSBURG PK,1,1.0,3.0,1.0,2019,4,13.0,2019-3,True
162543,2019040284,40.3325,-80.0211,SOUTH PARK RD,1,1.0,3.0,1.0,2019,3,8.0,2019-4,True
162544,2019040286,40.4161,-79.9727,SPRING ST,1,1.0,3.0,1.0,2019,4,9.0,2019-4,True
162545,2019040287,40.5859,-80.0018,BABCOCK BL,1,1.0,3.0,1.0,2019,4,11.0,2019-4,True
162547,2019038899,40.4886,-79.9268,BAKER ST,1,1.0,3.0,9.0,2019,6,18.0,2019-4,True
162548,2019039156,40.3897,-79.9333,MIFFLIN RD,1,1.0,3.0,1.0,2019,7,14.0,2019-4,True
162549,2019037736,40.3772,-80.0352,BIRCH AV,1,1.0,3.0,1.0,2019,2,8.0,2019-4,True
162550,2019037738,40.4726,-80.2178,AIRPORT PY,1,3.0,3.0,1.0,2019,7,0.0,2019-4,False
162551,2019039680,40.4469,-79.9659,ROBINSON ST,1,1.0,3.0,1.0,2019,5,18.0,2019-4,True
162552,2019039686,40.4506,-79.9833,LIBERTY AV,1,1.0,3.0,1.0,2019,2,16.0,2019-4,True
162553,2019039706,40.4028,-79.7751,BRINTON ST,1,1.0,3.0,1.0,2019,7,18.0,2019-4,True
162554,2019039712,40.526,-79.8427,THIRD ST,1,1.0,3.0,1.0,2019,2,18.0,2019-4,True
162555,2019054739,40.3836,-79.967,MELLOTT RD,1,1.0,3.0,1.0,2019,6,15.0,2019-5,True
162556,2019054740,40.4494,-80.0024,FORT DUQUESNE BR,1,1.0,3.0,1.0,2019,5,6.0,2019-5,True
162558,2019054804,40.4601,-79.9017,GERRITT ST,1,1.0,3.0,1.0,2019,5,11.0,2019-5,True
162560,2019044404,40.3378,-79.8684,ROMINE AV,1,3.0,3.0,1.0,2019,3,3.0,2019-4,False
162561,2019044408,40.2804,-79.8217,MALEY DR,1,1.0,3.0,1.0,2019,3,7.0,2019-4,True
162562,2019044222,40.4028,-80.0412,BANKSVILLE RD,1,1.0,3.0,1.0,2019,2,16.0,2019-4,True
162563,2019031939,40.4328,-80.0282,WABASH ST,1,1.0,3.0,1.0,2019,6,9.0,2019-3,True
162564,2019031115,40.4428,-80.0823,WOODMERE DR,1,1.0,3.0,1.0,2019,3,18.0,2019-3,True
162565,2019031117,40.4555,-79.9665,HERRON AV,1,1.0,3.0,1.0,2019,3,18.0,2019-3,True
162566,2019031122,40.2904,-80.0283,LIBRARY RD,1,1.0,3.0,1.0,2019,3,15.0,2019-3,True
162567,2019044225,40.5013,-80.1754,CORAOPOLIS HEIGHTS RD,1,1.0,3.0,1.0,2019,3,16.0,2019-4,True
162568,2019044226,40.5221,-80.2176,UNIVERSITY BL,1,1.0,3.0,1.0,2019,6,14.0,2019-4,True
162569,2019044227,40.5261,-80.2293,BRODHEAD RD,1,2.0,3.0,9.0,2019,7,1.0,2019-4,False
162570,2019044251,40.4536,-79.9154,BEECHWOOD BL,1,1.0,3.0,1.0,2019,2,16.0,2019-4,True
162571,2019037740,40.5063,-80.2011,SNYDER DR,1,3.0,3.0,1.0,2019,7,21.0,2019-4,False
162573,2019037745,40.4264,-79.8898,BRADDOCK AV,1,1.0,3.0,1.0,2019,3,12.0,2019-2,True
162574,2019038245,40.4177,-80.0558,PENN LINCOLN PY,1,1.0,3.0,1.0,2019,4,9.0,2019-4,True
162575,2019039970,40.3836,-79.9982,PINECASTLE AV,1,1.0,3.0,1.0,2019,3,11.0,2019-4,True
162576,2019039978,40.3325,-80.1374,RAYMOND P SHAFER HW,1,1.0,3.0,1.0,2019,3,13.0,2019-3,True
162577,2019040020,40.5688,-79.893,DORSEYVILLE RD,1,2.0,3.0,1.0,2019,7,4.0,2019-4,False
162578,2019040040,40.4351,-79.9874,BLUFF ST,1,3.0,3.0,1.0,2019,2,21.0,2019-4,False
162579,2019031143,40.4442,-80.1326,MCCORMICK RD,1,3.0,3.0,1.0,2019,6,22.0,2019-3,False
162580,2019031208,40.3857,-79.9842,VALERA AV,1,3.0,3.0,1.0,2019,4,2.0,2019-3,False
162581,2019031583,40.4111,-79.9405,FLOWERS AV,1,3.0,3.0,1.0,2019,7,5.0,2019-3,False
162582,2019031585,40.4661,-80.0756,CHARTIERS AV,1,1.0,3.0,1.0,2019,5,7.0,2019-3,True
162583,2019035717,40.5482,-80.0852,NORTH HILLS EX,1,3.0,3.0,1.0,2019,6,22.0,2019-3,False
162584,2019035746,40.4058,-79.9095,E 10TH AV,1,1.0,3.0,1.0,2019,4,20.0,2019-3,True
162585,2019035769,40.4919,-79.8921,ALLEGHENY VALLEY EX,1,1.0,3.0,1.0,2019,6,12.0,2019-3,True
162586,2019044253,40.3514,-79.8213,FOSTER ST,1,1.0,3.0,1.0,2019,1,17.0,2019-4,True
162587,2019044425,40.3782,-80.0647,BOWER HILL RD,1,1.0,3.0,1.0,2019,2,16.0,2019-4,True
162588,2019045347,40.457,-79.9035,KELLY ST,1,1.0,3.0,1.0,2019,5,18.0,2019-5,True
162589,2019045353,40.4681,-79.8833,MOUNT CARMEL RD,1,1.0,3.0,1.0,2019,5,19.0,2019-5,True
162590,2019054809,40.4238,-80.1086,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,1,1.0,2019-3,False
162591,2019054810,40.5072,-80.04,NORTH HILLS EX,1,2.0,3.0,1.0,2019,1,2.0,2019-3,False
162594,2019040043,40.3745,-80.0931,VANADIUM RD,1,1.0,3.0,1.0,2019,2,16.0,2019-4,True
162595,2019040502,40.6102,-79.9502,EAST/WEST TU,1,1.0,3.0,1.0,2019,4,7.0,2019-4,True
162596,2019040507,40.4201,-80.0464,GREENTREE RD,1,1.0,3.0,1.0,2019,4,17.0,2019-4,True
162597,2019031598,40.4592,-79.9275,PENN AV,1,1.0,3.0,1.0,2019,5,12.0,2019-3,True
162598,2019031604,40.4551,-80.2331,MCCLAREN RD,1,1.0,3.0,1.0,2019,5,9.0,2019-3,True
162600,2019032183,40.5209,-80.0506,GASS RD,1,1.0,3.0,1.0,2019,7,15.0,2019-3,True
162601,2019038259,40.5685,-80.0902,NORTH HILLS EX,1,1.0,3.0,1.0,2019,6,14.0,2019-4,True
162602,2019038299,40.5838,-79.8027,BUTLER LOGAN RD,1,1.0,3.0,1.0,2019,4,15.0,2019-4,True
162603,2019038301,40.4127,-80.1617,BALDWIN RD,1,1.0,3.0,1.0,2019,4,16.0,2019-4,True
162604,2019038303,40.4736,-79.8886,VERONA BL,1,1.0,3.0,1.0,2019,3,17.0,2019-4,True
162605,2019032184,40.3566,-79.9008,PITTSBURGH MCKEESPORT BL,1,3.0,3.0,1.0,2019,3,1.0,2019-3,False
162606,2019032283,40.3029,-80.0549,CLIFTON RD,1,3.0,3.0,9.0,2019,1,1.0,2019-3,False
162607,2019032286,40.337,-80.0465,CHURCH RD,1,1.0,3.0,1.0,2019,1,8.0,2019-3,True
162608,2019032295,40.6447,-79.9382,DICKEY RD,1,1.0,3.0,9.0,2019,6,12.0,2019-3,True
162609,2019038387,40.3948,-80.1687,STEEN HOLLOW RD,1,1.0,3.0,1.0,2019,2,14.0,2019-4,True
162610,2019038393,40.3431,-79.9689,FIDELITY DR,1,1.0,3.0,1.0,2019,5,7.0,2019-4,True
162612,2019038408,40.4621,-79.9665,LIGONIER ST,1,1.0,3.0,1.0,2019,4,15.0,2019-4,True
162613,2019040511,40.443,-79.773,GARDEN CITY DR,1,3.0,3.0,1.0,2019,5,22.0,2019-4,False
162614,2019040516,40.4798,-80.0119,PERRYSVILLE AV,1,3.0,3.0,1.0,2019,4,20.0,2019-4,False
162615,2019040543,40.355,-79.8788,WASHINGTON ST,1,2.0,3.0,1.0,2019,4,23.0,2019-4,False
162616,2019040611,40.3489,-79.939,LEBANON CHURCH RD,1,1.0,3.0,1.0,2019,5,6.0,2019-4,True
162617,2019040833,40.2148,-79.8316,WEST NEWTON RD,1,2.0,3.0,9.0,2019,5,20.0,2019-4,False
162618,2019041124,40.3877,-80.0619,ELM SPRING RD,1,1.0,3.0,1.0,2019,6,9.0,2019-4,True
162619,2019041352,40.4488,-80.1627,PARK MANOR DR,1,1.0,3.0,1.0,2019,7,13.0,2019-4,True
162620,2019040613,40.572,-80.0364,CUMBERLAND RD,1,1.0,3.0,1.0,2019,5,16.0,2019-4,True
162621,2019040615,40.5721,-80.0235,MCKNIGHT RD,1,1.0,3.0,1.0,2019,7,19.0,2019-4,True
162622,2019040617,40.4072,-80.0044,SAW MILL RUN BL,1,1.0,3.0,1.0,2019,4,11.0,2019-4,True
162623,2019040636,40.4357,-80.036,MAIN ST,1,1.0,3.0,1.0,2019,5,99.0,2019-4,True
162624,2019055060,40.5888,-79.7758,ALLEGHENY VALLEY EX,1,2.0,3.0,9.0,2019,7,4.0,2019-4,False
162625,2019055070,40.5842,-80.0991,NORTH HILLS EX,1,2.0,3.0,1.0,2019,5,0.0,2019-5,False
162626,2019055154,40.4107,-79.9554,BECKS RUN RD,1,1.0,3.0,1.0,2019,5,20.0,2019-5,True
162627,2019037154,40.4449,-80.1641,PENN LINCOLN PY,1,1.0,3.0,1.0,2019,6,17.0,2019-3,True
162628,2019037344,40.385,-79.9949,OVERBROOK BL,1,1.0,3.0,1.0,2019,4,9.0,2019-4,True
162629,2019037352,40.425,-80.0393,MCKINNEY LN,1,1.0,3.0,1.0,2019,2,11.0,2019-4,True
162630,2019035885,40.4452,-79.8585,GRAHAM BL,1,1.0,3.0,1.0,2019,3,8.0,2019-4,True
162632,2019044426,40.3757,-80.0427,ASHLAND AV,1,2.0,3.0,1.0,2019,4,21.0,2019-4,False
162633,2019044464,40.3922,-79.9866,BROWNSVILLE RD,1,1.0,3.0,1.0,2019,3,8.0,2019-4,True
162634,2019044467,40.201,-79.9133,RAINBOW RUN RD,1,1.0,3.0,1.0,2019,6,14.0,2019-4,True
162638,2019032379,40.4626,-80.1033,TRUMAN CR,1,1.0,3.0,1.0,2019,3,18.0,2019-3,True
162639,2019032726,40.3008,-79.866,LINCOLN BL,1,1.0,3.0,1.0,2019,7,13.0,2019-3,True
162640,2019033075,40.4082,-79.9031,LIBRARY RD,1,1.0,3.0,9.0,2019,2,16.0,2019-3,True
162641,2019044469,40.6406,-79.9549,MERIDIAN RD,1,1.0,3.0,1.0,2019,1,12.0,2019-4,True
162642,2019044470,40.4179,-79.8486,LENOX AV,1,1.0,3.0,1.0,2019,5,14.0,2019-4,True
162644,2019044720,40.4424,-79.9999,7TH ST,1,3.0,3.0,1.0,2019,2,21.0,2019-4,False
162647,2019044737,40.4365,-79.964,MCDEVITT PL,1,3.0,3.0,1.0,2019,3,21.0,2019-4,False
162648,2019045038,40.5036,-80.0811,DICKSON AV,1,1.0,3.0,9.0,2019,6,17.0,2019-4,True
162649,2019038425,40.4667,-80.0798,STATE ST,1,1.0,3.0,1.0,2019,5,7.0,2019-4,True
162650,2019038438,40.4082,-79.8673,COREY AV,1,1.0,3.0,1.0,2019,4,9.0,2019-4,True
162652,2019039623,40.6443,-80.0968,RAYMOND P SHAFER HW,1,1.0,3.0,1.0,2019,4,14.0,2019-4,True
162653,2019052992,40.3618,-79.8307,BOWMAN AV,1,1.0,3.0,1.0,2019,6,6.0,2019-5,True
162654,2019053006,40.3482,-80.1047,MAYVIEW RD,1,1.0,3.0,1.0,2019,5,18.0,2019-5,True
162655,2019029683,40.4492,-79.9013,S HOMEWOOD AV,1,1.0,3.0,1.0,2019,6,10.0,2019-3,True
162656,2019029694,40.4698,-79.9637,FOSTER ST,1,1.0,3.0,1.0,2019,6,10.0,2019-3,True
162657,2019039930,40.3496,-80.0248,PRESCOTT DR,1,3.0,3.0,1.0,2019,1,22.0,2019-4,False
162658,2019039932,40.3726,-80.0994,WASHINGTON PK,1,1.0,3.0,1.0,2019,6,8.0,2019-4,True
162659,2019038620,40.4098,-80.0821,CHESTNUT ST,1,1.0,3.0,1.0,2019,5,19.0,2019-4,True
162660,2019038624,40.4732,-79.7194,OBLOCK RD,1,3.0,3.0,1.0,2019,5,22.0,2019-4,False
162661,2019038644,40.4946,-79.9416,ETNA BP,1,3.0,3.0,1.0,2019,5,2.0,2019-4,False
162662,2019038675,40.5113,-80.1005,OHIO RIVER BL,1,1.0,3.0,1.0,2019,5,11.0,2019-4,True
162663,2019038687,40.3412,-80.0782,MCLAUGHLIN RUN RD,1,1.0,3.0,1.0,2019,5,16.0,2019-4,True
162665,2019035886,40.4294,-80.0,PJ MCARDLE RD,1,1.0,3.0,1.0,2019,4,7.0,2019-4,True
162666,2019035889,40.4978,-80.0128,MCKNIGHT RD,1,1.0,3.0,1.0,2019,4,8.0,2019-4,True
162667,2019035893,40.4384,-80.002,WOOD ST,1,1.0,3.0,1.0,2019,4,9.0,2019-4,True
162668,2019035903,40.3463,-80.047,GIANT EAGLE PARK LT,1,1.0,3.0,1.0,2019,7,8.0,2019-3,True
162670,2019036134,40.2813,-79.883,DRAVOSBURG RD,1,2.0,3.0,1.0,2019,4,5.0,2019-4,False
162671,2019036168,40.6312,-79.9986,GIBSONIA RD,1,1.0,3.0,1.0,2019,4,13.0,2019-4,True
162672,2019036188,40.4325,-79.7903,OXFORD DR,1,1.0,3.0,1.0,2019,4,9.0,2019-4,True
162673,2019040837,40.472,-79.7877,MAIN ST,1,1.0,3.0,1.0,2019,5,13.0,2019-4,True
162674,2019040844,40.4776,-79.8429,HUDSON ST,1,3.0,3.0,1.0,2019,5,23.0,2019-4,False
162675,2019040861,40.4547,-79.8001,FREY RD,1,3.0,3.0,1.0,2019,6,2.0,2019-4,False
162676,2019040870,40.3932,-79.9751,CUSTER AV,1,1.0,3.0,1.0,2019,5,19.0,2019-4,True
162677,2019038901,40.2981,-79.9192,PAYNE HILL RD,1,1.0,3.0,9.0,2019,6,16.0,2019-4,True
162678,2019038904,40.2966,-79.9944,WALLACE RD,1,1.0,3.0,1.0,2019,6,18.0,2019-4,True
162679,2019038920,40.4915,-79.8898,ALLEGHENY VALLEY EX,1,1.0,3.0,1.0,2019,3,16.0,2019-3,True
162680,2019038960,40.5087,-79.8562,ALLEGHENY VALLEY EX,1,1.0,3.0,1.0,2019,6,7.0,2019-4,True
162681,2019036191,40.4597,-79.9294,BAUM BL,1,1.0,3.0,1.0,2019,5,8.0,2019-4,True
162682,2019035986,40.4757,-80.0121,MILROY ST,1,1.0,3.0,1.0,2019,4,15.0,2019-4,True
162683,2019035991,40.4611,-79.8663,VERONA RD,1,1.0,3.0,1.0,2019,4,16.0,2019-4,True
162684,2019035994,40.4581,-79.9346,ROUP AV,1,1.0,3.0,1.0,2019,4,16.0,2019-4,True
162685,2019033348,40.4433,-80.0089,FORT DUQUESNE BR,1,1.0,3.0,1.0,2019,7,14.0,2019-3,True
162686,2019032500,40.4546,-79.9945,RAMP G FR 28 SB TO 579 RD,1,1.0,3.0,1.0,2019,7,16.0,2019-3,True
162688,2019032513,40.3975,-79.9013,MAIN ST,1,1.0,3.0,1.0,2019,7,17.0,2019-3,True
162689,2019045040,40.4488,-79.9649,HERRON AV,1,1.0,3.0,1.0,2019,4,16.0,2019-5,True
162690,2019045043,40.4333,-79.7411,OAK POINTE DR,1,1.0,3.0,1.0,2019,4,16.0,2019-5,True
162691,2019045050,40.6051,-80.0059,PEARCE MILL RD,1,1.0,3.0,1.0,2019,4,18.0,2019-5,True
162692,2019045052,40.4095,-79.9908,ALICE ST,1,3.0,3.0,1.0,2019,4,21.0,2019-5,False
162693,2019040898,40.4458,-79.7135,OLD FRANKSTOWN RD,1,1.0,3.0,1.0,2019,6,6.0,2019-4,True
162695,2019040755,40.5365,-80.1843,BROAD ST,1,1.0,3.0,1.0,2019,5,15.0,2019-4,True
